2016/11/11
Weber State 80, Eastern Wash. 72
UMKC 60, New Mexico St. 78
Davidson 73, Dayton 67
CSU Fullerton 64, UC Davis 66
Coastal Caro. 51, Texas-Arlington 74
UTEP 56, Middle Tenn. 82
San Diego State 63, Colorado State 71

2017/03/11
Creighton 60, Villanova 74
Arizona 83, Oregon 80
Alabama 74, Kentucky 79
Iowa State 80, West Virginia 74
UCF 59, SMU 70
Duke 75, Notre Dame 69
Connecticut 71, Cincinnati 81
Northwestern 48, Wisconsin 76
Davidson 60, Rhode Island 84
Michigan 84, Minnesota 77
Norfolk State 59, N.C. Central 67
Penn 64, Princeton 72
Troy 74, Georgia State 63
Vanderbilt 62, Arkansas 76
Richmond 77, VCU 87
Yale 73, Harvard 71
Colorado State 71, Nevada 79
Alcorn State 50, Texas Southern 53
Kent State 70, Akron 65
Marshall 72, Middle Tenn. 83
Weber State 89, North Dakota 93
Texas A&M-C.C. 65, New Orleans 68
Albany 53, Vermont 56
New Mexico St. 70, CSU Bakersfield 60
UC Davis 50, UC Irvine 47
Texas State 83, Texas-Arlington 62

2017/03/12
Arkansas 65, Kentucky 82
Cincinnati 56, SMU 71
Michigan 71, Wisconsin 56
Troy 59, Texas State 53
Yale 59, Princeton 71
Rhode Island 70, VCU 63
